date,type,value
2018-04-21,SNOW,0.0
2018-04-21,TMAX,11.1
2018-04-21,TMIN,-2.8
2018-04-21,PRCP,0.0
2018-04-22,SNOW,0.0
2018-04-22,TMAX,15.0
2018-04-22,TMIN,0.0
2018-04-22,PRCP,0.0
2018-04-22,SNWD,0.0
2018-04-23,SNOW,0.0
2018-04-23,TMAX,17.2
2018-04-23,TMIN,0.0
2018-04-23,PRCP,0.0
2018-04-23,SNWD,0.0
2018-04-24,SNOW,0.0
2018-04-24,TMAX,21.1
2018-04-24,TMIN,2.2
2018-04-24,PRCP,0.0
2018-04-24,SNWD,0.0
2018-04-25,SNOW,0.0
2018-04-25,TMAX,17.2
2018-04-25,TMIN,2.8
2018-04-25,PRCP,0.0
2018-04-25,SNWD,0.0
2018-04-26,SNOW,0.0
2018-04-26,TMAX,16.1
2018-04-26,TMIN,1.7
2018-04-26,PRCP,0.0
2018-04-26,SNWD,0.0
2018-04-27,SNOW,0.0
2018-04-27,TMAX,17.2
2018-04-27,TMIN,3.9
2018-04-27,PRCP,0.0
2018-04-27,SNWD,0.0
2018-04-28,SNOW,0.0
2018-04-28,TMAX,16.1
2018-04-28,TMIN,3.3
2018-04-28,PRCP,0.0
2018-04-28,SNWD,0.0
2018-04-29,SNOW,0.0
2018-04-29,TMAX,13.9
2018-04-29,TMIN,2.8
2018-04-29,PRCP,0.0
2018-04-29,SNWD,0.0
2018-04-30,SNOW,0.0
2018-04-30,TMAX,19.4
2018-04-30,TMIN,4.4
2018-04-30,PRCP,0.0
2018-04-30,SNWD,0.0
2018-05-01,SNOW,0.0
2018-05-01,TMAX,28.3
2018-05-01,TMIN,12.2
2018-05-01,PRCP,1.0
2018-05-01,SNWD,0.0
2018-05-02,SNOW,0.0
2018-05-02,TMAX,22.8
2018-05-02,TMIN,11.1
2018-05-02,PRCP,17.8
2018-05-02,SNWD,0.0
2018-05-03,SNOW,0.0
2018-05-03,TMAX,19.4
2018-05-03,TMIN,10.6
2018-05-03,PRCP,0.0
2018-05-03,SNWD,0.0
2018-05-04,SNOW,0.0
2018-05-04,TMAX,23.3
2018-05-04,TMIN,11.1
2018-05-04,PRCP,0.8
2018-05-04,SNWD,0.0
2018-05-05,SNOW,0.0
2018-05-05,TMAX,24.4
2018-05-05,TMIN,12.2
2018-05-05,PRCP,0.0
2018-05-05,SNWD,0.0
2018-05-06,SNOW,0.0
2018-05-06,TMAX,27.8
2018-05-06,TMIN,12.2
2018-05-06,PRCP,0.5
2018-05-06,SNWD,0.0
2018-05-07,SNOW,0.0
2018-05-07,TMAX,23.9
2018-05-07,TMIN,12.2
2018-05-07,PRCP,0.0
2018-05-07,SNWD,0.0
2018-05-08,SNOW,0.0
2018-05-08,TMAX,29.4
2018-05-08,TMIN,12.8
2018-05-08,PRCP,0.0
2018-05-08,SNWD,0.0
2018-05-09,SNOW,0.0
2018-05-09,TMAX,22.2
2018-05-09,TMIN,13.9
2018-05-09,PRCP,16.5
2018-05-09,SNWD,0.0
2018-05-10,SNOW,0.0
2018-05-10,TMAX,17.2
2018-05-10,TMIN,10.0
2018-05-10,PRCP,0.0
2018-05-10,SNWD,0.0
2018-05-11,SNOW,0.0
2018-05-11,TMAX,15.0
2018-05-11,TMIN,8.3
2018-05-11,PRCP,0.0
2018-05-11,SNWD,0.0
2018-05-12,SNOW,0.0
2018-05-12,TMAX,10.0
2018-05-12,TMIN,7.2
2018-05-12,PRCP,0.0
2018-05-12,SNWD,0.0
2018-05-13,SNOW,0.0
2018-05-13,TMAX,15.6
2018-05-13,TMIN,7.2
2018-05-13,PRCP,2.0
2018-05-13,SNWD,0.0
2018-05-14,SNOW,0.0
2018-05-14,TMAX,21.7
2018-05-14,TMIN,7.2
2018-05-14,PRCP,0.0
2018-05-14,SNWD,0.0
2018-05-15,SNOW,0.0
2018-05-15,TMAX,23.9
2018-05-15,TMIN,13.3
2018-05-15,PRCP,4.6
2018-05-15,SNWD,0.0
2018-05-16,SNOW,0.0
2018-05-16,TMAX,25.6
2018-05-16,TMIN,11.7
2018-05-16,PRCP,0.0
2018-05-16,SNWD,0.0
2018-05-17,SNOW,0.0
2018-05-17,TMAX,30.6
2018-05-17,TMIN,11.7
2018-05-17,PRCP,0.0
2018-05-17,SNWD,0.0
2018-05-18,SNOW,0.0
2018-05-18,TMAX,29.4
2018-05-18,TMIN,14.4
2018-05-18,PRCP,0.0
2018-05-18,SNWD,0.0
2018-05-19,SNOW,0.0
2018-05-19,TMAX,27.8
2018-05-19,TMIN,13.9
2018-05-19,PRCP,0.8
2018-05-19,SNWD,0.0
2018-05-20,SNOW,0.0
2018-05-20,TMAX,17.8
2018-05-20,TMIN,7.8
2018-05-20,PRCP,0.0
2018-05-20,SNWD,0.0
2018-05-21,SNOW,0.0
2018-05-21,TMAX,22.2
2018-05-21,TMIN,7.2
2018-05-21,PRCP,0.0
2018-05-21,SNWD,0.0
2018-05-22,SNOW,0.0
2018-05-22,TMAX,19.4
2018-05-22,TMIN,14.4
2018-05-22,PRCP,0.0
2018-05-22,SNWD,0.0
2018-05-23,SNOW,0.0
2018-05-23,TMAX,23.3
2018-05-23,TMIN,13.9
2018-05-23,PRCP,0.0
2018-05-23,SNWD,0.0
2018-05-24,SNOW,0.0
2018-05-24,TMAX,28.3
2018-05-24,TMIN,16.1
2018-05-24,PRCP,0.0
2018-05-24,SNWD,0.0
2018-05-25,SNOW,0.0
2018-05-25,TMAX,32.2
2018-05-25,TMIN,18.3
2018-05-25,PRCP,24.1
2018-05-25,SNWD,0.0
2018-05-26,SNOW,0.0
2018-05-26,TMAX,31.7
2018-05-26,TMIN,17.8
2018-05-26,PRCP,3.3
2018-05-26,SNWD,0.0
2018-05-27,SNOW,0.0
2018-05-27,TMAX,33.9
2018-05-27,TMIN,17.8
2018-05-27,PRCP,0.0
2018-05-27,SNWD,0.0
2018-05-28,SNOW,0.0
2018-05-28,TMAX,32.2
2018-05-28,TMIN,18.9
2018-05-28,PRCP,0.0
2018-05-28,SNWD,0.0
2018-05-29,SNOW,0.0
2018-05-29,SNWD,0.0
2018-05-30,SNOW,0.0
2018-05-30,TMAX,33.3
2018-05-30,TMIN,19.4
2018-05-30,PRCP,16.0
2018-05-30,SNWD,0.0
2018-05-31,SNOW,0.0
2018-05-31,TMIN,18.9
2018-05-31,PRCP,4.6
2018-05-31,SNWD,0.0
2018-06-01,SNOW,0.0
2018-06-01,TMAX,30.6
2018-06-01,TMIN,17.8
2018-06-01,PRCP,0.0
2018-06-01,SNWD,0.0
2018-06-02,SNOW,0.0
2018-06-02,TMAX,26.7
2018-06-02,TMIN,15.6
2018-06-02,PRCP,0.0
2018-06-02,SNWD,0.0
2018-06-03,SNOW,0.0
2018-06-03,TMAX,22.2
2018-06-03,TMIN,14.4
2018-06-03,PRCP,0.8
2018-06-03,SNWD,0.0
2018-06-04,SNOW,0.0
2018-06-04,TMAX,21.7
2018-06-04,TMIN,12.2
2018-06-04,PRCP,0.0
2018-06-04,SNWD,0.0
2018-06-05,SNOW,0.0
2018-06-05,TMAX,30.0
2018-06-05,TMIN,11.7
2018-06-05,PRCP,0.0
2018-06-05,SNWD,0.0
2018-06-06,SNOW,0.0
2018-06-06,TMAX,26.1
2018-06-06,TMIN,15.6
2018-06-06,PRCP,0.0
2018-06-06,SNWD,0.0
2018-06-07,SNOW,0.0
2018-06-07,TMAX,26.1
2018-06-07,TMIN,15.6
2018-06-07,PRCP,3.8
2018-06-07,SNWD,0.0
2018-06-08,SNOW,0.0
2018-06-08,TMAX,25.0
2018-06-08,TMIN,15.6
2018-06-08,PRCP,1.0
2018-06-08,SNWD,0.0
2018-06-09,SNOW,0.0
2018-06-09,TMAX,23.3
2018-06-09,TMIN,17.8
2018-06-09,PRCP,0.8
2018-06-09,SNWD,0.0
2018-06-10,SNOW,0.0
2018-06-10,TMAX,22.8
2018-06-10,TMIN,17.2
2018-06-10,PRCP,11.4
2018-06-10,SNWD,0.0
2018-06-11,SNOW,0.0
2018-06-11,TMAX,24.4
2018-06-11,TMIN,17.2
2018-06-11,PRCP,0.0
2018-06-11,SNWD,0.0
2018-06-12,SNOW,0.0
2018-06-12,TMAX,23.3
2018-06-12,TMIN,17.2
2018-06-12,PRCP,0.0
2018-06-12,SNWD,0.0
2018-06-13,SNOW,0.0
2018-06-13,TMAX,26.7
2018-06-13,TMIN,15.6
2018-06-13,PRCP,0.0
2018-06-13,SNWD,0.0
2018-06-14,SNOW,0.0
2018-06-14,TMAX,27.2
2018-06-14,TMIN,15.6
2018-06-14,PRCP,0.8
2018-06-14,SNWD,0.0
2018-06-15,SNOW,0.0
2018-06-15,TMAX,26.1
2018-06-15,TMIN,17.2
2018-06-15,PRCP,0.0
2018-06-15,SNWD,0.0
2018-06-16,SNOW,0.0
2018-06-16,TMAX,33.3
2018-06-16,TMIN,20.6
2018-06-16,PRCP,0.5
2018-06-16,SNWD,0.0
2018-06-17,SNOW,0.0
2018-06-17,TMAX,29.4
2018-06-17,TMIN,21.7
2018-06-17,PRCP,20.3
2018-06-17,SNWD,0.0
2018-06-18,SNOW,0.0
2018-06-18,TMAX,33.3
2018-06-18,TMIN,22.2
2018-06-18,PRCP,54.6
2018-06-18,SNWD,0.0
2018-06-19,SNOW,0.0
2018-06-19,TMAX,25.0
2018-06-19,TMIN,17.2
2018-06-19,PRCP,16.0
2018-06-19,SNWD,0.0
2018-06-20,SNOW,0.0
2018-06-20,TMAX,20.6
2018-06-20,TMIN,17.2
2018-06-20,PRCP,15.5
2018-06-20,SNWD,0.0
2018-06-21,SNOW,0.0
2018-06-21,TMAX,26.1
2018-06-21,TMIN,18.3
2018-06-21,PRCP,0.0
2018-06-21,SNWD,0.0
2018-06-22,SNOW,0.0
2018-06-22,TMAX,26.1
2018-06-22,TMIN,17.2
2018-06-22,PRCP,0.0
2018-06-22,SNWD,0.0
2018-06-23,SNOW,0.0
2018-06-23,TMAX,28.3
2018-06-23,TMIN,16.7
2018-06-23,PRCP,0.0
2018-06-23,SNWD,0.0
2018-06-24,SNOW,0.0
2018-06-24,TMAX,28.9
2018-06-24,TMIN,16.7
2018-06-24,PRCP,0.0
2018-06-24,SNWD,0.0
2018-06-25,SNOW,0.0
2018-06-25,TMAX,28.9
2018-06-25,TMIN,18.9
2018-06-25,PRCP,0.0
2018-06-25,SNWD,0.0
2018-06-26,SNOW,0.0
2018-06-26,TMAX,26.7
2018-06-26,TMIN,17.2
2018-06-26,PRCP,32.8
2018-06-26,SNWD,0.0
2018-06-27,SNOW,0.0
2018-06-27,TMAX,22.8
2018-06-27,TMIN,17.2
2018-06-27,PRCP,0.8
2018-06-27,SNWD,0.0
2018-06-28,SNOW,0.0
2018-06-28,TMAX,27.8
2018-06-28,TMIN,18.9
2018-06-28,PRCP,0.0
2018-06-28,SNWD,0.0
2018-06-29,SNOW,0.0
2018-06-29,TMAX,29.4
2018-06-29,TMIN,18.9
2018-06-29,PRCP,0.0
2018-06-29,SNWD,0.0
2018-06-30,SNOW,0.0
2018-06-30,TMAX,36.1
2018-06-30,TMIN,23.3
2018-06-30,PRCP,0.0
2018-06-30,SNWD,0.0
2018-07-01,SNOW,0.0
2018-07-01,TMAX,31.1
2018-07-01,TMIN,21.1
2018-07-01,PRCP,0.0
2018-07-01,SNWD,0.0
2018-07-02,SNOW,0.0
2018-07-02,TMAX,22.2
2018-07-02,TMIN,17.8
2018-07-02,PRCP,10.2
2018-07-02,SNWD,0.0
2018-07-03,SNOW,0.0
2018-07-03,TMAX,30.6
2018-07-03,TMIN,18.3
2018-07-03,PRCP,0.0
2018-07-03,SNWD,0.0
2018-07-04,SNOW,0.0
2018-07-04,TMAX,30.0
2018-07-04,TMIN,21.1
2018-07-04,PRCP,0.0
2018-07-04,SNWD,0.0
2018-07-05,SNOW,0.0
2018-07-05,TMAX,29.4
2018-07-05,TMIN,21.7
2018-07-05,PRCP,13.2
2018-07-05,SNWD,0.0
2018-07-06,SNOW,0.0
2018-07-06,TMAX,28.3
2018-07-06,TMIN,18.3
2018-07-06,PRCP,0.0
2018-07-06,SNWD,0.0
2018-07-07,SNOW,0.0
2018-07-07,TMAX,28.3
2018-07-07,TMIN,17.2
2018-07-07,PRCP,0.0
2018-07-07,SNWD,0.0
2018-07-08,SNOW,0.0
2018-07-08,TMAX,28.3
2018-07-08,TMIN,18.9
2018-07-08,PRCP,0.0
2018-07-08,SNWD,0.0
2018-07-09,SNOW,0.0
2018-07-09,TMAX,31.7
2018-07-09,TMIN,20.0
2018-07-09,PRCP,0.0
2018-07-09,SNWD,0.0
2018-07-10,SNOW,0.0
2018-07-10,TMAX,32.2
2018-07-10,TMIN,19.4
2018-07-10,PRCP,0.0
2018-07-10,SNWD,0.0
2018-07-11,SNOW,0.0
2018-07-11,TMAX,28.9
2018-07-11,TMIN,19.4
2018-07-11,PRCP,0.0
2018-07-11,SNWD,0.0
2018-07-12,SNOW,0.0
2018-07-12,TMAX,31.7
2018-07-12,TMIN,21.1
2018-07-12,PRCP,0.0
2018-07-12,SNWD,0.0
2018-07-13,SNOW,0.0
2018-07-13,TMAX,34.4
2018-07-13,TMIN,22.2
2018-07-13,PRCP,39.4
2018-07-13,SNWD,0.0
2018-07-14,SNOW,0.0
2018-07-14,TMAX,27.8
2018-07-14,TMIN,20.0
2018-07-14,PRCP,6.4
2018-07-14,SNWD,0.0
2018-07-15,SNOW,0.0
2018-07-15,TMAX,30.6
2018-07-15,TMIN,19.4
2018-07-15,PRCP,0.0
2018-07-15,SNWD,0.0
2018-07-16,SNOW,0.0
2018-07-16,TMAX,31.7
2018-07-16,TMIN,19.4
2018-07-16,PRCP,0.0
2018-07-16,SNWD,0.0
2018-07-17,SNOW,0.0
2018-07-17,TMAX,30.0
2018-07-17,TMIN,18.9
2018-07-17,PRCP,0.0
2018-07-17,SNWD,0.0
2018-07-18,SNOW,0.0
2018-07-18,TMAX,27.2
2018-07-18,TMIN,17.2
2018-07-18,PRCP,0.0
2018-07-18,SNWD,0.0
2018-07-19,SNOW,0.0
2018-07-19,TMAX,27.2
2018-07-19,TMIN,17.8
2018-07-19,PRCP,0.0
2018-07-19,SNWD,0.0
2018-07-20,SNOW,0.0
2018-07-20,TMAX,22.8
2018-07-20,TMIN,18.3
2018-07-20,PRCP,1.5
2018-07-20,SNWD,0.0
2018-07-21,SNOW,0.0
2018-07-21,TMAX,25.6
2018-07-21,TMIN,17.8
2018-07-21,PRCP,2.3
2018-07-21,SNWD,0.0
2018-07-22,SNOW,0.0
2018-07-22,TMAX,27.8
2018-07-22,TMIN,17.2
2018-07-22,PRCP,0.0
2018-07-22,SNWD,0.0
2018-07-23,SNOW,0.0
2018-07-23,TMAX,28.9
2018-07-23,TMIN,17.2
2018-07-23,PRCP,0.0
2018-07-23,SNWD,0.0
2018-07-24,SNOW,0.0
2018-07-24,TMAX,28.9
2018-07-24,TMIN,18.3
2018-07-24,PRCP,0.0
2018-07-24,SNWD,0.0
2018-07-25,SNOW,0.0
2018-07-25,TMAX,29.4
2018-07-25,TMIN,18.3
2018-07-25,PRCP,0.0
2018-07-25,SNWD,0.0
2018-07-26,SNOW,0.0
2018-07-26,TMAX,28.3
2018-07-26,TMIN,18.3
2018-07-26,PRCP,1.0
2018-07-26,SNWD,0.0
2018-07-27,SNOW,0.0
2018-07-27,TMAX,21.7
2018-07-27,TMIN,16.1
2018-07-27,PRCP,0.8
2018-07-27,SNWD,0.0
2018-07-28,SNOW,0.0
2018-07-28,TMAX,25.6
2018-07-28,TMIN,15.0
2018-07-28,PRCP,0.0
2018-07-28,SNWD,0.0
2018-07-29,SNOW,0.0
2018-07-29,TMAX,27.2
2018-07-29,TMIN,14.4
2018-07-29,PRCP,0.0
2018-07-29,SNWD,0.0
2018-07-30,SNOW,0.0
2018-07-30,TMAX,27.2
2018-07-30,TMIN,15.6
2018-07-30,PRCP,0.0
2018-07-30,SNWD,0.0
2018-07-31,SNOW,0.0
2018-07-31,TMAX,28.9
2018-07-31,TMIN,16.1
2018-07-31,PRCP,0.0
2018-07-31,SNWD,0.0
2018-08-01,SNOW,0.0
2018-08-01,TMAX,30.0
2018-08-01,TMIN,16.7
2018-08-01,PRCP,0.0
2018-08-01,SNWD,0.0
2018-08-02,SNOW,0.0
2018-08-02,TMAX,26.7
2018-08-02,TMIN,14.4
2018-08-02,PRCP,1.3
2018-08-02,SNWD,0.0
2018-08-03,SNOW,0.0
2018-08-03,TMIN,13.9
2018-08-03,PRCP,0.0
2018-08-03,SNWD,0.0
2018-08-04,SNOW,0.0
2018-08-04,TMAX,27.8
2018-08-04,TMIN,15.6
2018-08-04,PRCP,32.5
2018-08-04,SNWD,0.0
2018-08-05,SNOW,0.0
2018-08-05,TMAX,25.6
2018-08-05,TMIN,22.2
2018-08-05,PRCP,7.6
2018-08-05,SNWD,0.0
2018-08-06,SNOW,0.0
2018-08-06,TMAX,28.9
2018-08-06,TMIN,19.4
2018-08-06,PRCP,0.0
2018-08-06,SNWD,0.0
2018-08-07,SNOW,0.0
2018-08-07,TMAX,28.9
2018-08-07,TMIN,18.9
2018-08-07,PRCP,0.0
2018-08-07,SNWD,0.0
2018-08-08,SNOW,0.0
2018-08-08,TMIN,16.7
2018-08-08,PRCP,2.0
2018-08-08,SNWD,0.0
2018-08-09,SNOW,0.0
2018-08-09,TMAX,31.1
2018-08-09,TMIN,16.7
2018-08-09,PRCP,0.0
2018-08-09,SNWD,0.0
2018-08-10,SNOW,0.0
2018-08-10,TMAX,31.7
2018-08-10,TMIN,21.1
2018-08-10,PRCP,0.0
2018-08-10,SNWD,0.0
2018-08-11,SNOW,0.0
2018-08-11,TMAX,31.1
2018-08-11,TMIN,19.4
2018-08-11,PRCP,0.0
2018-08-11,SNWD,0.0
2018-08-12,SNOW,0.0
2018-08-12,TMAX,31.1
2018-08-12,TMIN,19.4
2018-08-12,PRCP,0.0
2018-08-12,SNWD,0.0
2018-08-13,SNOW,0.0
2018-08-13,TMAX,30.6
2018-08-13,TMIN,20.0
2018-08-13,PRCP,0.0
2018-08-13,SNWD,0.0
2018-08-14,SNOW,0.0
2018-08-14,TMAX,31.7
2018-08-14,TMIN,20.6
2018-08-14,PRCP,0.0
2018-08-14,SNWD,0.0
2018-08-15,SNOW,0.0
2018-08-15,TMAX,31.1
2018-08-15,TMIN,20.6
2018-08-15,PRCP,0.0
2018-08-15,SNWD,0.0
2018-08-16,SNOW,0.0
2018-08-16,TMAX,30.0
2018-08-16,TMIN,20.0
2018-08-16,PRCP,0.0
2018-08-16,SNWD,0.0
2018-08-17,SNOW,0.0
2018-08-17,TMAX,30.0
2018-08-17,TMIN,20.0
2018-08-17,PRCP,13.5
2018-08-17,SNWD,0.0
2018-08-18,SNOW,0.0
2018-08-18,TMAX,28.9
2018-08-18,TMIN,18.9
2018-08-18,PRCP,0.0
2018-08-18,SNWD,0.0
2018-08-19,SNOW,0.0
2018-08-19,TMAX,28.9
2018-08-19,TMIN,17.8
2018-08-19,PRCP,0.0
2018-08-19,SNWD,0.0
2018-08-20,SNOW,0.0
2018-08-20,TMAX,28.9
2018-08-20,TMIN,19.4
2018-08-20,PRCP,0.0
2018-08-20,SNWD,0.0
2018-08-21,SNOW,0.0
2018-08-21,TMIN,17.8
2018-08-21,PRCP,0.8
2018-08-21,SNWD,0.0
2018-08-22,SNOW,0.0
2018-08-22,TMAX,23.3
2018-08-22,TMIN,14.4
2018-08-22,PRCP,0.0
2018-08-22,SNWD,0.0
2018-08-23,SNOW,0.0
2018-08-23,TMAX,27.2
2018-08-23,TMIN,13.3
2018-08-23,PRCP,0.0
2018-08-23,SNWD,0.0
2018-08-24,SNOW,0.0
2018-08-24,TMAX,26.1
2018-08-24,TMIN,14.4
2018-08-24,PRCP,0.0
2018-08-24,SNWD,0.0
2018-08-25,SNOW,0.0
2018-08-25,TMAX,20.0
2018-08-25,TMIN,18.3
2018-08-25,PRCP,44.7
2018-08-25,SNWD,0.0
2018-08-26,SNOW,0.0
2018-08-26,TMAX,26.1
2018-08-26,TMIN,18.3
2018-08-26,PRCP,0.0
2018-08-26,SNWD,0.0
2018-08-27,SNOW,0.0
2018-08-27,TMAX,27.8
2018-08-27,TMIN,19.4
2018-08-27,PRCP,1.3
2018-08-27,SNWD,0.0
2018-08-28,SNOW,0.0
2018-08-28,TMAX,28.9
2018-08-28,TMIN,18.3
2018-08-28,PRCP,9.1
2018-08-28,SNWD,0.0
2018-08-29,SNOW,0.0
2018-08-29,TMAX,18.9
2018-08-29,TMIN,13.9
2018-08-29,PRCP,0.0
2018-08-29,SNWD,0.0
2018-08-30,SNOW,0.0
2018-08-30,TMAX,21.7
2018-08-30,TMIN,13.3
2018-08-30,PRCP,0.0
2018-08-30,SNWD,0.0
2018-08-31,SNOW,0.0
2018-08-31,TMAX,24.4
2018-08-31,TMIN,13.3
2018-08-31,PRCP,4.6
2018-08-31,SNWD,0.0
2018-09-01,SNOW,0.0
2018-09-01,TMAX,28.3
2018-09-01,TMIN,21.1
2018-09-01,PRCP,0.0
2018-09-01,SNWD,0.0
2018-09-02,SNOW,0.0
2018-09-02,TMAX,31.1
2018-09-02,TMIN,21.7
2018-09-02,PRCP,0.0
2018-09-02,SNWD,0.0
2018-09-03,SNOW,0.0
2018-09-03,TMAX,27.8
2018-09-03,TMIN,20.0
2018-09-03,PRCP,0.3
2018-09-03,SNWD,0.0
2018-09-04,SNOW,0.0
2018-09-04,TMAX,23.9
2018-09-04,TMIN,20.0
2018-09-04,PRCP,2.5
2018-09-04,SNWD,0.0
2018-09-05,SNOW,0.0
2018-09-05,TMAX,23.3
2018-09-05,TMIN,19.4
2018-09-05,PRCP,37.3
2018-09-05,SNWD,0.0
2018-09-06,SNOW,0.0
2018-09-06,TMAX,21.7
2018-09-06,TMIN,12.2
2018-09-06,PRCP,0.0
2018-09-06,SNWD,0.0
2018-09-07,SNOW,0.0
2018-09-07,TMAX,23.9
2018-09-07,TMIN,11.1
2018-09-07,PRCP,0.0
2018-09-07,SNWD,0.0
2018-09-08,SNOW,0.0
2018-09-08,TMAX,23.9
2018-09-08,TMIN,11.1
2018-09-08,PRCP,0.0
2018-09-08,SNWD,0.0
2018-09-09,SNOW,0.0
2018-09-09,TMAX,22.8
2018-09-09,TMIN,12.8
2018-09-09,PRCP,0.0
2018-09-09,SNWD,0.0
2018-09-10,SNOW,0.0
2018-09-10,TMAX,21.7
2018-09-10,TMIN,12.2
2018-09-10,PRCP,0.0
2018-09-10,SNWD,0.0
2018-09-11,SNOW,0.0
2018-09-11,TMAX,26.1
2018-09-11,TMIN,12.2
2018-09-11,PRCP,0.0
2018-09-11,SNWD,0.0
2018-09-12,SNOW,0.0
2018-09-12,TMAX,28.3
2018-09-12,TMIN,16.7
2018-09-12,PRCP,0.0
2018-09-12,SNWD,0.0
2018-09-13,SNOW,0.0
2018-09-13,TMAX,28.9
2018-09-13,TMIN,17.8
2018-09-13,PRCP,0.0
2018-09-13,SNWD,0.0
2018-09-14,SNOW,0.0
2018-09-14,TMAX,28.9
2018-09-14,TMIN,17.2
2018-09-14,PRCP,0.0
2018-09-14,SNWD,0.0
2018-09-15,SNOW,0.0
2018-09-15,TMAX,29.4
2018-09-15,TMIN,21.1
2018-09-15,PRCP,0.0
2018-09-15,SNWD,0.0
2018-09-16,SNOW,0.0
2018-09-16,TMAX,33.3
2018-09-16,TMIN,21.1
2018-09-16,PRCP,0.0
2018-09-16,SNWD,0.0
2018-09-17,SNOW,0.0
2018-09-17,TMAX,31.1
2018-09-17,TMIN,22.2
2018-09-17,PRCP,0.0
2018-09-17,SNWD,0.0
2018-09-18,SNOW,0.0
2018-09-18,TMAX,27.8
2018-09-18,TMIN,15.6
2018-09-18,PRCP,40.6
2018-09-18,SNWD,0.0
2018-09-19,SNOW,0.0
2018-09-19,TMAX,19.4
2018-09-19,TMIN,16.7
2018-09-19,PRCP,3.3
2018-09-19,SNWD,0.0
2018-09-20,SNOW,0.0
2018-09-20,TMAX,19.4
2018-09-20,TMIN,15.6
2018-09-20,PRCP,6.4
2018-09-20,SNWD,0.0
2018-09-21,SNOW,0.0
2018-09-21,TMAX,20.6
2018-09-21,TMIN,14.4
2018-09-21,PRCP,54.9
2018-09-21,SNWD,0.0
2018-09-22,SNOW,0.0
2018-09-22,TMAX,18.9
2018-09-22,TMIN,6.7
2018-09-22,PRCP,0.0
2018-09-22,SNWD,0.0
2018-09-23,SNOW,0.0
2018-09-23,TMAX,19.4
2018-09-23,TMIN,6.1
2018-09-23,PRCP,0.0
2018-09-23,SNWD,0.0
2018-09-24,SNOW,0.0
2018-09-24,TMAX,24.4
2018-09-24,TMIN,11.1
2018-09-24,PRCP,0.0
2018-09-24,SNWD,0.0
2018-09-25,SNOW,0.0
2018-09-25,TMAX,25.0
2018-09-25,TMIN,11.1
2018-09-25,PRCP,0.0
2018-09-25,SNWD,0.0
2018-09-26,SNOW,0.0
2018-09-26,TMIN,8.3
2018-09-26,PRCP,1.8
2018-09-26,SNWD,0.0
2018-09-27,SNOW,0.0
2018-09-27,TMAX,16.1
2018-09-27,TMIN,6.7
2018-09-27,PRCP,0.3
2018-09-27,SNWD,0.0
2018-09-28,SNOW,0.0
2018-09-28,TMAX,16.1
2018-09-28,TMIN,8.3
2018-09-28,PRCP,0.0
2018-09-28,SNWD,0.0
2018-09-29,SNOW,0.0
2018-09-29,TMAX,12.8
2018-09-29,TMIN,2.8
2018-09-29,PRCP,0.0
2018-09-29,SNWD,0.0
2018-09-30,SNOW,0.0
2018-09-30,TMAX,9.4
2018-09-30,TMIN,3.3
2018-09-30,PRCP,0.0
2018-09-30,SNWD,0.0
2018-10-01,SNOW,0.0
2018-10-01,TMAX,11.7
2018-10-01,TMIN,7.2
2018-10-01,PRCP,0.0
2018-10-01,SNWD,0.0
2018-10-02,SNOW,0.0
2018-10-02,TMAX,12.2
2018-10-02,TMIN,7.8
2018-10-02,PRCP,0.0
2018-10-02,SNWD,0.0
2018-10-03,SNOW,0.0
2018-10-03,TMAX,14.4
2018-10-03,TMIN,8.9
2018-10-03,PRCP,0.0
2018-10-03,SNWD,0.0
2018-10-04,SNOW,0.0
2018-10-04,TMAX,27.8
2018-10-04,TMIN,3.9
2018-10-04,PRCP,22.6
2018-10-04,SNWD,0.0
2018-10-05,SNOW,0.0
2018-10-05,TMAX,9.4
2018-10-05,TMIN,3.9
2018-10-05,PRCP,11.2
2018-10-05,SNWD,0.0
2018-10-06,SNOW,0.0
2018-10-06,TMAX,10.6
2018-10-06,TMIN,6.7
2018-10-06,PRCP,0.8
2018-10-06,SNWD,0.0
2018-10-07,SNOW,0.0
2018-10-07,TMAX,8.3
2018-10-07,TMIN,6.1
2018-10-07,PRCP,0.0
2018-10-07,SNWD,0.0
2018-10-08,SNOW,0.0
2018-10-08,TMAX,10.6
2018-10-08,TMIN,7.2
2018-10-08,PRCP,3.6
2018-10-08,SNWD,0.0
2018-10-09,SNOW,0.0
2018-10-09,TMAX,11.7
2018-10-09,TMIN,8.3
2018-10-09,PRCP,10.4
2018-10-09,SNWD,0.0
2018-10-10,SNOW,0.0
2018-10-10,TMAX,10.0
2018-10-10,TMIN,7.8
2018-10-10,PRCP,26.7
2018-10-10,SNWD,0.0
2018-10-11,SNOW,0.0
2018-10-11,TMAX,11.1
2018-10-11,TMIN,2.2
2018-10-11,PRCP,0.8
2018-10-11,SNWD,0.0
2018-10-12,SNOW,0.0
2018-10-12,TMAX,4.4
2018-10-12,TMIN,0.0
2018-10-12,PRCP,0.0
2018-10-12,SNWD,0.0
2018-10-13,SNOW,0.0
2018-10-13,TMAX,7.2
2018-10-13,TMIN,0.0
2018-10-13,PRCP,0.0
2018-10-13,SNWD,0.0
2018-10-14,SNOW,0.0
2018-10-14,TMAX,12.8
2018-10-14,TMIN,0.0
